batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP,thickness_average_second,time_gap
E3N2BC1431,2024-03-22 13:47:48,133.32,3365.130000000001,14.98,28.27,542.98,692.21,14.71168,13.54242,140.7249786419753,48.0
E3N2BC1431,2024-03-22 13:47:53,133.78,4594.200000000001,15.01,29.8,542.98,692.21,14.00938,13.26215,141.49143203883494,48.0
E3N2BC1431,2024-03-22 13:47:58,135.13,5821.540000000001,15.01,30.95,547.98,697.21,14.00938,13.26215,141.95248345498786,48.0
E3N2BC1431,2024-03-22 13:48:03,136.53,7054.269999999997,15.0,32.14,547.98,697.21,13.92069,12.70266,142.2949716545012,48.0
E3N2BC1431,2024-03-22 13:48:08,139.0,8282.199999999997,15.01,33.29,552.22,696.42,13.68614,12.48629,140.7373926380368,48.0
E3N2BC1431,2024-03-22 13:48:13,139.01,9523.989999999998,14.98,34.42,552.22,696.42,13.82787,12.70889,140.31758157568237,48.0
E3N2BC1431,2024-03-22 13:48:18,138.93,10740.410000000003,15.0,35.6,555.22,696.42,13.93109,12.72527,141.71359708436725,48.0
E3N2BC1431,2024-03-22 13:48:23,140.18,12009.699999999997,14.98,37.16,555.22,696.42,14.05603,12.88763,143.17028846153846,48.0
E3N2BC1431,2024-03-22 13:48:28,140.46,13650.71,19.98,38.68,553.52,695.95,14.45712,13.39211,145.0535815756824,48.0
E3N2BC1431,2024-03-22 13:48:33,140.62,15289.21,20.0,40.17,553.52,695.95,14.59372,13.39314,145.4259981186686,48.0
E3N2BC1431,2024-03-22 13:48:47,140.94,20148.07,19.98,45.23,545.52,689.53,14.76249,13.55736,145.9182125904486,48.0
E3N2BC1431,2024-03-22 13:49:01,139.39,24379.879999999997,4.97,49.75,545.52,689.53,14.60181,13.40056,145.38508767123287,48.0
E3N2BC1431,2024-03-22 13:49:06,139.21,24370.29,0.0,49.76,550.02,690.77,14.60181,13.40056,145.38404443996777,48.0
E3N2BC1431,2024-03-22 13:49:11,139.41,24370.21,0.0,49.76,550.02,690.77,14.60181,13.40056,145.3840357373086,48.0
E3N2BC1431,2024-03-22 13:49:16,139.43,24370.33,0.0,49.76,550.02,690.77,14.60181,13.40056,145.38404879129735,48.0
E3N2BC1431,2024-03-22 13:49:21,139.58,24370.33,0.0,49.76,550.02,690.77,14.60181,13.40056,145.38404879129735,48.0
E3N2BC1431,2024-03-22 13:49:26,139.54,24370.21,0.0,49.76,550.02,690.77,14.60181,13.40056,145.3840357373086,48.0
E3N2BC1431,2024-03-22 13:49:31,139.71,24370.370000000003,0.0,49.76,550.02,690.77,14.60181,13.40056,145.3840531426269,48.0
E3N2BC1431,2024-03-22 13:49:36,139.71,24370.370000000003,0.0,49.76,550.02,690.77,14.60181,13.40056,145.3840531426269,48.0
E3N2BC1431,2024-03-22 13:49:41,139.81,24370.21,0.0,49.76,550.02,690.77,14.60181,13.40056,145.3840357373086,48.0
E3N2BC1431,2024-03-22 13:49:46,139.77,24370.370000000003,0.0,49.76,550.02,690.77,14.60181,13.40056,145.3840531426269,48.0
E3N2BC1431,2024-03-22 13:49:51,139.88,24370.370000000003,0.0,49.76,550.02,690.77,14.60181,13.40056,145.3840531426269,48.0
E3N2BC1431,2024-03-22 13:49:56,139.83,24370.25,0.0,49.76,550.02,690.77,14.60181,13.40056,145.3840400886382,48.0
E3N2BC1431,2024-03-22 13:57:10,141.0,24370.33,0.0,49.76,550.02,690.77,13.01524,12.12138,145.38404879129735,48.0
E3N2BC1431,2024-03-22 13:57:15,140.92,24370.449999999997,0.0,49.76,550.02,690.77,12.86634,11.87654,145.38406184528606,48.0
E3N2BC1431,2024-03-22 13:57:20,141.0,24645.300000000003,4.95,49.97,548.6,690.38,12.86634,11.87654,145.413960918614,48.0
E3N2BC1431,2024-03-22 13:57:25,141.09,25041.690000000002,4.97,50.34,548.32,690.3,12.87598,11.799,145.4570815068493,48.0
E3N2BC1431,2024-03-22 13:57:30,141.52,25453.67,4.95,50.73,548.32,690.3,13.21167,12.18449,145.50189802578566,48.0
E3N2BC1431,2024-03-22 13:57:35,141.5,25865.54,4.99,51.09,548.32,690.3,13.21167,12.18449,145.4610917992656,48.0
E3N2BC1431,2024-03-22 13:57:40,141.28,27431.97,19.98,52.54,543.17,688.89,13.29107,12.53107,144.7580836393309,48.0
E3N2BC1431,2024-03-22 13:57:45,141.29,29076.910000000003,20.0,54.01,543.17,688.89,13.85335,12.79416,144.45954052525252,48.0
E3N2BC1431,2024-03-22 13:57:49,141.06,30715.480000000003,20.0,55.5,538.59,683.28,13.85335,12.79416,144.5184421307506,48.0
E3N2BC1431,2024-03-22 13:57:54,142.43,32360.269999999997,20.0,57.55,538.59,683.28,13.8634,12.9254,144.69765653753026,48.0
E3N2BC1431,2024-03-22 13:57:59,142.37,33994.8,19.98,59.1,535.59,680.28,13.8634,12.9254,144.72641463414635,48.0
E3N2BC1431,2024-03-22 13:58:04,141.89,35637.85,19.98,60.65,532.59,677.28,14.71085,13.44282,144.63802595296025,48.0
E3N2BC1431,2024-03-22 13:58:09,140.74,37295.71,20.0,62.2,532.59,677.28,14.55592,13.49494,144.85315782643957,48.0
E3N2BC1431,2024-03-22 13:58:14,140.11,39764.100000000006,29.98,64.88,533.08,677.81,14.70153,13.67708,144.7479737055016,48.0
E3N2BC1431,2024-03-22 13:58:19,138.97,43594.05,50.0,67.79,531.48,677.13,14.62484,13.49958,144.48445119967468,48.0
E3N2BC1431,2024-03-22 13:58:34,139.88,55752.17,49.96,80.32,532.75,677.18,14.6398,13.55678,144.0280124157844,48.0
E3N2BC1431,2024-03-22 13:58:48,140.18,69785.08,79.96,93.64,529.63,675.84,14.61351,13.65188,143.81569080142125,48.0
E3N2BC1431,2024-03-22 13:58:53,140.21,76804.1,83.67,99.26,528.19,675.11,15.08674,13.96025,143.45219700040536,48.0
E3N2BC1431,2024-03-22 13:58:57,139.55,85023.77,99.98,109.04,528.16,674.48,14.95114,13.87249,143.18424991909384,48.0
E3N2BC1431,2024-03-22 13:59:02,139.68,93235.1,99.99,117.24,528.16,674.48,14.92528,13.92984,142.93023838383837,48.0
E3N2BC1431,2024-03-22 13:59:07,140.03,101388.24,99.99,124.87,529.88,675.95,14.92528,13.92984,143.03697961290322,48.0
E3N2BC1431,2024-03-22 13:59:12,141.68,109081.92000000001,54.04,131.83,531.5,676.39,14.92528,13.92984,142.92481955555553,48.0
E3N2BC1431,2024-03-22 13:59:17,141.93,116350.51999999999,0.0,134.6,533.77,676.17,14.92528,13.92984,143.16911645415905,48.0
E3N2BC1431,2024-03-22 13:59:22,142.1,123162.63,0.0,134.6,533.77,676.17,14.92528,13.92984,142.930029205559,48.0
E3N2BC1431,2024-03-22 13:59:27,142.32,129505.06,0.0,134.6,533.77,676.17,14.92528,13.92984,143.36403944174756,48.0
E3N2BC1431,2024-03-22 13:59:32,142.27,135409.81,0.0,134.6,533.77,676.17,14.92528,13.92984,142.99665728155338,48.0
E3N2BC1431,2024-03-22 13:59:37,142.09,140738.22,0.0,134.6,533.77,676.17,14.92528,13.92984,142.7862328684051,48.0
E3N2BC1431,2024-03-22 13:59:42,141.59,145190.61,0.0,134.6,533.77,676.17,14.92528,13.92984,142.7005382049727,48.0
E3N2BC1431,2024-03-22 13:59:47,142.73,149012.44,0.0,134.6,533.77,676.17,14.92528,13.92984,142.68329836065575,48.0
E3N2BC1431,2024-03-22 13:59:52,141.94,152034.14,0.0,134.6,533.77,676.17,14.92528,13.92984,142.98059308252425,48.0
E3N2BC1431,2024-03-22 13:59:57,141.73,154165.78,0.0,134.6,533.77,676.17,14.92528,13.92984,143.01491714344516,48.0
E3N2BC1431,2024-03-22 14:28:13,140.22,174640.33,0.0,152.85,521.69,672.69,13.15592,13.10691,142.3756370909091,48.0
E3N2BC1431,2024-03-22 14:28:18,140.14,174640.48,0.0,152.85,521.69,672.69,13.15592,13.10691,142.37560436363637,48.0
E3N2BC1431,2024-03-22 14:28:23,140.21,174640.45,0.0,152.85,521.69,672.69,13.15592,13.10691,142.3756109090909,48.0
E3N2BC1431,2024-03-22 14:28:28,140.09,174640.41,0.0,152.85,521.69,672.69,13.15592,13.10691,142.37561963636364,48.0
E3N2BC1431,2024-03-22 14:28:33,140.16,174640.56,0.0,152.85,521.69,672.69,13.15592,13.10691,142.3755869090909,48.0
E3N2BC1431,2024-03-22 14:28:37,140.04,174640.56,0.0,152.85,521.69,672.69,13.8797,13.19447,142.3755869090909,48.0
E3N2BC1431,2024-03-22 14:28:42,140.07,174640.45,0.0,152.85,521.69,672.69,13.8797,13.19447,142.3756109090909,48.0
E3N2BC1431,2024-03-22 14:28:47,139.96,174838.48,4.97,152.96,521.69,672.28,13.8797,13.19447,142.39374845360825,48.0
E3N2BC1431,2024-03-22 14:28:52,139.55,175243.55,4.95,153.33,521.47,672.22,13.8797,13.19447,142.50183262583386,48.0
E3N2BC1431,2024-03-22 14:28:57,139.67,175304.89,0.0,153.52,521.1,672.12,13.8797,13.19447,142.5181998787144,48.0
E3N2BC1431,2024-03-22 14:29:02,139.74,175565.77,4.99,153.71,519.45,671.67,14.26218,13.39069,142.5878100667071,48.0
E3N2BC1431,2024-03-22 14:29:07,139.48,175972.05,4.97,154.08,519.45,671.67,14.26218,13.39069,142.6962171012735,48.0
E3N2BC1431,2024-03-22 14:29:12,139.08,176379.2,4.97,154.46,519.45,671.67,14.44496,13.52128,142.7988922702374,48.0
E3N2BC1431,2024-03-22 14:29:17,139.52,177138.84,11.33,154.87,519.45,671.67,14.44496,13.52128,142.75265733414486,48.0
E3N2BC1431,2024-03-22 14:29:22,138.4,178366.22,15.0,156.39,519.06,671.56,14.2982,13.54824,142.55916111786146,48.0
E3N2BC1431,2024-03-22 14:29:37,139.87,180427.06,0.0,157.94,529.06,674.79,14.2982,13.54824,142.34710272562083,48.0
E3N2BC1431,2024-03-22 14:29:50,140.14,180426.7,0.0,157.94,529.06,674.79,14.51398,13.688,142.34696971532404,48.0
E3N2BC1431,2024-03-22 14:29:55,140.08,180426.7,0.0,157.94,529.06,674.79,14.51398,13.688,142.34696971532404,48.0
E3N2BC1431,2024-03-22 14:47:12,139.94,192364.22,0.0,171.99,523.13,673.16,12.41765,12.94266,142.81950509209102,48.0
E3N2BC1431,2024-03-22 14:47:17,139.74,192364.22,0.0,171.99,523.13,673.16,12.41765,12.94266,142.81950509209102,48.0
E3N2BC1431,2024-03-22 14:47:22,139.82,192364.17,0.0,171.99,523.13,673.16,13.7818,13.14753,142.81950184182014,48.0
E3N2BC1431,2024-03-22 14:47:27,139.71,192394.84,0.0,171.99,523.13,673.16,13.7818,13.14753,142.82149555796317,48.0
E3N2BC1431,2024-03-22 14:47:32,139.73,192791.42,4.97,172.38,521.44,672.7,13.74487,13.31986,142.84727540628387,48.0
E3N2BC1431,2024-03-22 14:47:37,139.74,192790.33,3.08,172.49,520.73,672.5,13.74487,13.31986,142.8472045503792,48.0
E3N2BC1431,2024-03-22 14:47:42,139.29,193361.78,9.94,173.17,519.11,672.06,13.84583,13.2873,142.88435189599133,48.0
E3N2BC1431,2024-03-22 14:47:46,139.69,194193.44,9.99,174.07,517.31,671.57,13.84583,13.2873,142.9245086060606,48.0
E3N2BC1431,2024-03-22 14:47:51,139.6,195009.23,9.98,174.86,517.31,671.57,14.0101,13.24668,142.88989933333335,48.0
E3N2BC1431,2024-03-22 14:47:56,139.27,195824.09,9.99,175.63,517.31,671.57,14.0101,13.24668,142.8370918549346,48.0
E3N2BC1431,2024-03-22 14:48:01,139.44,196641.06,9.96,176.41,517.31,671.57,13.95509,13.26113,142.66709215219976,48.0
E3N2BC1431,2024-03-22 14:48:06,139.02,197693.73,19.93,177.53,517.31,671.57,13.9297,13.34719,142.57068616429893,48.0
E3N2BC1431,2024-03-22 14:48:11,138.67,199328.61,19.98,179.09,517.11,671.51,13.9297,13.34719,142.79248333333334,48.0
E3N2BC1431,2024-03-22 14:48:16,138.18,200975.55,20.0,180.64,523.18,674.92,13.59544,12.89865,142.54861841308298,48.0
E3N2BC1431,2024-03-22 14:48:21,138.47,202656.27,19.98,182.25,523.18,674.92,13.72543,12.93247,142.40923015776698,48.0
E3N2BC1431,2024-03-22 14:48:36,141.19,207470.36,20.0,187.35,523.18,674.92,13.72543,12.93247,142.43434863718957,48.0
E3N2BC1431,2024-03-22 14:48:49,141.22,207818.38,0.0,187.93,524.69,675.34,13.7248,13.18841,142.45753591762568,48.0
E3N2BC1431,2024-03-22 14:48:54,141.29,207818.38,0.0,187.93,524.69,675.34,13.67008,12.97016,142.45753591762568,48.0
E3N2BC1431,2024-03-22 14:48:59,141.4,207818.25,0.0,187.93,524.69,675.34,13.67008,12.97016,142.45752725620835,48.0
E3N2BC1431,2024-03-22 14:53:04,142.36,207818.69,0.0,187.93,524.69,675.34,13.58755,12.80965,142.4575565717747,48.0
E3N2BC1431,2024-03-22 14:53:09,142.26,207818.56,0.0,187.93,524.69,675.34,13.50624,12.92423,142.45754791035736,48.0
E3N2BC1431,2024-03-22 14:53:14,142.35,207818.61,0.0,187.93,524.69,675.34,13.50624,12.92423,142.4575512416717,48.0
E3N2BC1431,2024-03-22 14:53:35,142.48,208219.64,4.97,188.22,522.98,674.87,13.47092,12.9996,142.48427038158692,48.0
E3N2BC1431,2024-03-22 14:53:48,142.8,208903.91,5.0,188.91,521.77,674.54,13.47092,12.9996,142.52986075105997,48.0
E3N2BC1431,2024-03-22 14:53:53,142.7,209309.61,4.95,189.28,521.77,674.54,14.21775,13.50576,142.52763832650675,48.0
E3N2BC1431,2024-03-22 14:53:58,142.56,210778.73,20.0,190.62,516.58,670.12,14.21775,13.50576,142.47873219911784,48.0
E3N2BC1431,2024-03-22 14:54:03,142.51,212425.52,19.98,192.18,516.58,670.12,14.9739,13.95311,142.17132181268883,48.0
E3N2BC1431,2024-03-22 14:54:08,139.41,214061.7,20.0,193.71,508.58,662.11,15.55744,14.91832,142.51676887068461,48.0
E3N2BC1431,2024-03-22 14:54:13,140.29,215734.2,19.98,195.27,505.58,656.11,15.41968,14.68658,142.61554614412134,48.0
E3N2BC1431,2024-03-22 14:54:18,139.68,217341.48,20.0,197.22,505.58,656.11,15.49102,14.63134,142.41079752679306,48.0
E3N2BC1431,2024-03-22 14:54:23,137.16,218982.45,19.97,198.81,505.58,656.11,15.52702,14.758,142.41756162407256,48.0
E3N2BC1431,2024-03-22 14:54:28,136.34,220621.31,20.0,200.3,505.58,656.11,15.52702,14.758,142.42431702390766,48.0
E3N2BC1431,2024-03-22 14:54:33,136.81,222262.59,19.98,201.87,513.58,664.11,14.54247,13.74378,142.45849283854167,48.0
E3N2BC1431,2024-03-22 14:54:38,136.88,223903.95,20.0,203.42,513.58,664.11,13.80651,12.87429,142.636591796875,48.0
E3N2BC1431,2024-03-22 14:54:43,136.27,225545.16,19.98,205.43,523.58,674.11,13.37445,12.72579,142.81467447916668,48.0
E3N2BC1431,2024-03-22 14:54:48,138.23,227372.05,26.34,207.03,523.58,674.11,13.62551,12.84249,142.93929501216545,48.0
E3N2BC1431,2024-03-22 14:54:53,138.51,229828.38,29.99,209.38,522.43,673.8,14.16484,13.40085,142.74997595166164,48.0
E3N2BC1431,2024-03-22 14:54:58,140.87,232310.34,29.99,211.64,515.54,669.5,14.16484,13.40085,142.91962910855062,48.0
E3N2BC1431,2024-03-22 14:55:12,140.14,239616.75,29.98,219.07,515.54,669.5,13.91097,13.3377,142.53822100789313,48.0
E3N2BC1431,2024-03-22 14:55:26,140.35,246473.78000000003,29.99,225.9,515.54,669.5,14.015,13.44945,142.629347815534,48.0
E3N2BC1431,2024-03-22 14:55:31,139.99,248937.34000000003,29.99,228.18,515.95,665.2,14.05077,13.32215,142.8060995739501,48.0
E3N2BC1431,2024-03-22 14:55:36,140.47,251412.96999999997,29.99,231.29,515.95,665.2,14.43913,13.47353,142.61109668519663,48.0
E3N2BC1431,2024-03-22 14:55:41,139.47,253876.21999999997,29.99,233.68,515.95,665.2,14.49349,13.61242,142.49952266831377,48.0
E3N2BC1431,2024-03-22 14:55:46,139.97,256342.94,29.98,236.06,515.95,665.2,14.19278,13.53339,142.55264037294015,48.0
E3N2BC1431,2024-03-22 14:55:51,139.29,258799.94,29.99,238.53,519.1,668.14,14.38901,13.63046,142.66451591500433,48.0
E3N2BC1431,2024-03-22 14:55:56,139.69,261262.84000000003,29.98,240.89,519.1,668.14,14.01584,13.2649,142.61271234866828,48.0
E3N2BC1431,2024-03-22 14:56:01,139.81,263729.34,29.99,243.24,519.1,668.14,14.00556,13.11454,142.62957934386392,48.0
E3N2BC1431,2024-03-22 14:56:06,140.48,266192.69,29.98,245.46,519.1,668.14,14.1695,13.25788,142.5288746788991,48.0
E3N2BC1431,2024-03-22 14:56:11,140.17,268662.38,29.99,247.9,519.09,664.78,14.20918,13.31838,142.55356939890711,48.0
E3N2BC1431,2024-03-22 14:56:16,140.44,271119.16,29.98,251.0,519.09,664.78,14.17454,13.24603,142.72930833840536,48.0
E3N2BC1431,2024-03-22 14:56:21,140.26,273579.19,29.98,253.03,519.09,664.78,14.26405,13.13742,142.66945434650455,48.0
E3N2BC1431,2024-03-22 14:56:26,140.04,276042.53,29.99,255.33,519.09,664.78,14.22954,13.27306,142.52422408980584,48.0
E3N2BC1431,2024-03-22 14:56:30,139.93,278518.5,29.98,258.41,519.54,665.29,14.10616,13.22472,142.7254166666667,48.0
E3N2BC1431,2024-03-22 14:56:35,140.12,280971.97,29.99,260.71,519.54,665.29,14.11393,13.30785,142.65615004088306,48.0
E3N2BC1431,2024-03-22 14:56:50,140.46,288279.06,29.99,267.51,519.54,665.29,14.11473,13.32185,142.62548611264495,48.0
E3N2BC1431,2024-03-22 14:57:04,140.26,295139.41,29.98,275.08,519.54,665.29,14.22385,13.15079,142.60719976911977,48.0
E3N2BC1431,2024-03-22 14:57:09,140.29,297609.34,29.99,277.39,518.11,664.53,14.36674,13.40501,142.55017396825397,48.0
E3N2BC1431,2024-03-22 14:57:14,140.3,300072.34,30.01,279.73,518.11,664.53,14.24493,13.28355,142.39262299595143,48.0
E3N2BC1431,2024-03-22 14:57:19,140.21,302529.41,29.98,281.92,518.11,664.53,14.26669,13.5126,142.31134600484262,48.0
E3N2BC1431,2024-03-22 14:57:24,140.19,304989.53,29.96,284.27,518.11,664.53,14.43279,13.48081,142.33222540453076,48.0
E3N2BC1431,2024-03-22 14:57:29,139.95,307449.56,29.99,287.08,518.11,664.64,14.43279,13.48081,142.42027412814275,48.0
E3N2BC1431,2024-03-22 14:57:34,140.21,309915.94,29.99,289.47,518.11,664.64,14.37943,13.36053,142.63222718446602,48.0
E3N2BC1431,2024-03-22 14:57:39,139.93,312395.25,29.99,291.73,518.11,664.64,14.2582,13.36912,142.63182424242424,48.0
E3N2BC1431,2024-03-22 14:57:43,140.19,314842.5,29.99,294.09,518.11,664.64,14.10514,13.2318,142.5961907654921,48.0
E3N2BC1431,2024-03-22 14:57:48,139.78,317308.84,29.98,297.24,517.97,664.48,14.24546,13.47189,142.613786547812,48.0
E3N2BC1431,2024-03-22 14:57:53,140.11,319769.09,29.99,299.22,517.97,664.48,14.36728,13.28283,142.43053803159174,48.0
E3N2BC1431,2024-03-22 14:57:58,139.77,322242.09,29.99,302.13,517.97,664.48,14.36728,13.28283,142.5696203883495,48.0
E3N2BC1431,2024-03-22 14:58:03,140.22,324698.66,29.96,304.44,517.89,665.61,14.23303,13.36074,142.56517534357317,48.0
E3N2BC1431,2024-03-22 14:58:08,139.86,327158.75,29.96,306.82,517.89,665.61,14.32195,13.55542,142.58900547445256,48.0
E3N2BC1431,2024-03-22 14:58:13,139.95,330770.97,49.97,309.75,517.75,665.57,14.37326,13.54571,142.53020344268936,48.0
E3N2BC1431,2024-03-22 14:58:28,140.14,342945.53,49.99,322.59,515.1,664.84,14.40358,13.55055,142.571800650477,48.0
E3N2BC1431,2024-03-22 14:58:42,140.39,354382.72,49.99,334.01,515.11,663.51,14.54388,13.63031,142.5719550381373,48.0
E3N2BC1431,2024-03-22 14:58:47,140.16,358586.31,49.97,337.72,515.11,663.51,14.53818,13.56961,142.40365737704917,48.0
E3N2BC1431,2024-03-22 14:58:51,140.04,362609.81,49.97,341.6,514.76,662.83,14.71192,13.64485,142.80424630381805,48.0
E3N2BC1431,2024-03-22 14:58:56,140.08,367306.34,60.0,345.55,514.07,662.64,14.93018,13.93542,142.71302917705736,48.0
E3N2BC1431,2024-03-22 14:59:01,139.89,372237.81,59.98,351.76,512.99,662.34,14.69001,13.85539,142.61623851761848,48.0
E3N2BC1431,2024-03-22 14:59:06,139.76,377169.38,60.0,356.32,513.38,663.42,14.61511,13.77361,142.33997826439577,48.0
E3N2BC1431,2024-03-22 14:59:11,139.88,382100.78,60.0,360.76,513.38,663.42,14.55182,13.65417,142.49788351195383,48.0
E3N2BC1431,2024-03-22 14:59:16,140.06,387032.44,60.0,366.6,513.38,663.42,14.86626,13.79415,142.69439098653476,48.0
E3N2BC1431,2024-03-22 14:59:21,139.82,391938.69,60.0,370.96,513.82,662.34,14.92127,13.95465,142.70816913847932,48.0
E3N2BC1431,2024-03-22 14:59:26,139.79,396921.31,59.98,375.52,513.82,662.34,14.6683,13.84353,142.63390222852513,48.0
E3N2BC1431,2024-03-22 14:59:31,139.64,401827.44,59.98,380.18,513.82,662.34,14.53685,13.57389,142.4928734557596,48.0
E3N2BC1431,2024-03-22 14:59:36,139.67,406803.94,60.0,386.41,515.1,663.43,14.41155,13.52544,142.79960162271806,48.0
E3N2BC1431,2024-03-22 14:59:41,139.93,411691.0,59.98,390.96,515.1,663.43,14.74995,13.85635,142.4926720647773,48.0
E3N2BC1431,2024-03-22 14:59:46,140.15,416616.56,59.98,395.49,515.1,663.43,14.64901,13.70823,142.59683330625506,48.0
E3N2BC1431,2024-03-22 14:59:51,140.06,421542.03,59.98,400.01,513.77,662.68,14.64901,13.70823,143.001266888454,48.0
E3N2BC1431,2024-03-22 15:00:06,139.58,436152.44,60.0,414.84,513.77,662.68,14.6465,13.74432,142.6657236903616,48.0
E3N2BC1431,2024-03-22 15:00:19,139.93,449977.69,59.98,429.86,513.77,662.68,14.82263,13.77396,142.37480991100324,48.0
E3N2BC1431,2024-03-22 15:00:24,140.17,454897.13,60.0,434.25,515.17,663.67,14.61167,13.79857,142.23013447015833,48.0
E3N2BC1431,2024-03-22 15:00:29,140.19,459834.94,60.0,439.0,515.17,663.67,14.58924,13.76368,142.48522934300686,48.0
E3N2BC1431,2024-03-22 15:00:34,140.44,464773.25,60.0,443.53,515.17,663.67,14.43963,13.58822,142.31671818181817,48.0
E3N2BC1431,2024-03-22 15:00:39,140.25,469705.16,59.98,449.65,513.93,661.26,14.44649,13.61613,142.18784316895716,48.0
E3N2BC1431,2024-03-22 15:00:44,139.73,474643.34,59.98,454.08,513.93,661.26,14.80257,13.85424,142.2558449374748,48.0
E3N2BC1431,2024-03-22 15:00:49,139.45,479562.5,60.0,458.37,513.93,661.26,14.70658,13.65541,141.9503000137306,48.0
E3N2BC1431,2024-03-22 15:00:54,139.55,484488.0,60.0,464.18,515.95,664.85,14.54031,13.55487,142.29521351091583,48.0
E3N2BC1431,2024-03-22 15:00:59,140.16,489413.19,60.0,468.85,515.95,664.85,14.41209,13.54547,142.57902233304424,48.0
E3N2BC1431,2024-03-22 15:01:04,140.48,494332.25,60.0,473.27,515.95,664.85,14.82416,13.88947,142.59353287337663,48.0
E3N2BC1431,2024-03-22 15:01:09,140.65,499264.0,59.98,477.96,513.15,661.93,14.64267,13.78291,142.5808586472256,48.0
E3N2BC1431,2024-03-22 15:01:14,140.14,504195.75,60.0,484.03,513.15,661.93,14.26546,13.45164,142.72858572583905,48.0
E3N2BC1431,2024-03-22 15:01:19,139.75,509140.38,59.98,488.22,513.15,661.93,14.34096,13.58834,142.66034119076548,48.0
E3N2BC1431,2024-03-22 15:01:24,139.51,514053.0,60.0,493.78,514.87,663.98,14.52822,13.61807,142.6076800976801,48.0
E3N2BC1431,2024-03-22 15:01:29,140.13,518991.06000000006,59.98,498.24,514.87,663.98,14.83514,13.92157,142.6681445978879,48.0
E3N2BC1431,2024-03-22 15:01:43,140.23,533595.0,59.98,513.53,514.87,663.98,14.80961,13.78971,142.44222435545802,48.0
E3N2BC1431,2024-03-22 15:01:57,140.06,547350.63,60.0,527.23,514.16,661.94,14.60929,13.69052,142.6778303361685,48.0
E3N2BC1431,2024-03-22 15:02:02,140.16,552282.13,60.0,531.82,514.16,661.94,14.64503,13.86293,142.60901503030303,48.0
E3N2BC1431,2024-03-22 15:02:07,139.95,557201.44,60.0,536.39,514.4,662.1,14.73421,13.8156,142.34728277531264,48.0
E3N2BC1431,2024-03-22 15:02:12,140.06,562133.19,59.98,540.96,514.4,662.1,14.59465,13.79471,141.85598448136142,48.0
E3N2BC1431,2024-03-22 15:02:17,140.19,567058.31,60.0,547.0,514.4,662.1,14.9218,13.79967,141.92273487055016,48.0
E3N2BC1431,2024-03-22 15:02:22,140.01,571984.0,60.0,551.54,513.98,661.76,14.64445,13.69295,142.68233867653103,48.0
E3N2BC1431,2024-03-22 15:02:27,140.02,576909.19,59.98,556.17,513.98,661.76,14.64445,13.69295,142.45795175112895,48.0
E3N2BC1431,2024-03-22 15:02:32,139.69,581859.75,59.98,560.74,513.98,661.76,14.52674,13.56784,142.29897742097342,48.0
E3N2BC1431,2024-03-22 15:02:37,139.86,586804.44,59.98,566.86,515.4,662.35,14.63797,13.63985,142.16367707641197,48.0
E3N2BC1431,2024-03-22 15:02:42,139.55,591742.25,60.0,571.49,515.4,662.35,14.65388,13.6801,142.38478369204103,48.0
E3N2BC1431,2024-03-22 15:02:47,140.2,596693.0,60.0,575.98,515.4,662.35,14.78093,13.80301,142.49309002433088,48.0
E3N2BC1431,2024-03-22 15:02:52,139.64,601681.88,60.0,580.59,514.82,661.78,14.58798,13.70482,142.61817502027574,48.0
E3N2BC1431,2024-03-22 15:02:56,139.94,606575.38,60.0,586.68,514.82,661.78,14.58798,13.70482,142.89709494949494,48.0
E3N2BC1431,2024-03-22 15:03:01,139.55,611475.0,59.98,591.25,515.7,662.41,14.5946,13.54073,142.92292880258898,48.0
E3N2BC1431,2024-03-22 15:03:07,139.74,616585.0,60.0,595.96,515.7,662.41,14.59654,13.79013,142.87370340356563,48.0
E3N2BC1431,2024-03-22 15:03:21,140.06,631079.88,59.98,609.87,515.7,662.41,14.75444,13.77715,142.48229442460863,48.0
E3N2BC1431,2024-03-22 15:03:35,140.15,644790.06,59.98,623.56,515.82,661.87,14.6358,13.62664,143.1257256151674,48.0
E3N2BC1431,2024-03-22 15:03:40,140.0,649715.56,60.0,629.83,515.82,661.87,14.58123,13.64843,142.993101017501,48.0
E3N2BC1431,2024-03-22 15:03:45,139.97,654640.75,60.0,634.33,515.21,662.23,14.60709,13.7882,142.74,48.0
E3N2BC1431,2024-03-22 15:03:50,139.91,659565.63,60.0,638.9,515.21,662.23,14.69761,13.68249,142.83489065533982,48.0
E3N2BC1431,2024-03-22 15:03:55,140.01,664503.88,59.98,643.36,515.21,662.23,14.504,13.56286,142.48609792935446,48.0
E3N2BC1431,2024-03-22 15:04:00,139.68,669473.5,60.0,649.41,515.63,662.36,14.605,13.5661,142.443161407767,48.0
E3N2BC1431,2024-03-22 15:04:05,139.99,674469.0,59.98,653.93,515.63,662.36,14.4452,13.6308,142.41773722627738,48.0
E3N2BC1431,2024-03-22 15:04:09,139.62,679260.06,60.0,658.44,515.63,662.36,14.44089,13.54729,142.1766967662373,48.0
E3N2BC1431,2024-03-22 15:04:14,140.03,684197.75,59.98,663.02,517.12,662.55,14.32662,13.54827,142.21322152265162,48.0
E3N2BC1431,2024-03-22 15:04:19,139.73,689110.31,59.98,669.03,517.12,662.55,14.3669,13.57513,142.41942247792736,48.0
